x,V,I
1.086100000000000e+004,1.831380e+000,1.686199e-004
1.087100000000000e+004,1.831522e+000,1.684778e-004
1.088100000000000e+004,1.831664e+000,1.683360e-004
1.089100000000000e+004,1.831806e+000,1.681944e-004
1.090100000000000e+004,1.831947e+000,1.680531e-004
1.091100000000000e+004,1.832088e+000,1.679120e-004
1.092100000000000e+004,1.832229e+000,1.677712e-004
1.093100000000000e+004,1.832369e+000,1.676305e-004
1.094100000000000e+004,1.832510e+000,1.674902e-004
1.095100000000000e+004,1.832650e+000,1.673500e-004
1.096100000000000e+004,1.832790e+000,1.672101e-004
1.097100000000000e+004,1.832930e+000,1.670704e-004
1.098100000000000e+004,1.833069e+000,1.669310e-004
1.099100000000000e+004,1.833208e+000,1.667918e-004
1.100100000000000e+004,1.833347e+000,1.666528e-004
1.101100000000000e+004,1.833486e+000,1.665140e-004
1.102100000000000e+004,1.833624e+000,1.663755e-004
1.103100000000000e+004,1.833763e+000,1.662372e-004
1.104100000000000e+004,1.833901e+000,1.660992e-004
1.105100000000000e+004,1.834039e+000,1.659613e-004
1.106100000000000e+004,1.834176e+000,1.658237e-004
1.107100000000000e+004,1.834314e+000,1.656864e-004
1.108100000000000e+004,1.834451e+000,1.655492e-004
1.109100000000000e+004,1.834588e+000,1.654123e-004
1.110100000000000e+004,1.834724e+000,1.652756e-004
1.111100000000000e+004,1.834861e+000,1.651391e-004
1.112100000000000e+004,1.834997e+000,1.650029e-004
1.113100000000000e+004,1.835133e+000,1.648669e-004
1.114100000000000e+004,1.835269e+000,1.647311e-004
1.115100000000000e+004,1.835405e+000,1.645955e-004
1.116100000000000e+004,1.835540e+000,1.644602e-004
1.117100000000000e+004,1.835675e+000,1.643250e-004
1.118100000000000e+004,1.835810e+000,1.641901e-004
1.119100000000000e+004,1.835945e+000,1.640555e-004
1.120100000000000e+004,1.836079e+000,1.639210e-004
1.121100000000000e+004,1.836213e+000,1.637868e-004
1.122100000000000e+004,1.836347e+000,1.636527e-004
1.123100000000000e+004,1.836481e+000,1.635189e-004
1.124100000000000e+004,1.836615e+000,1.633853e-004
1.125100000000000e+004,1.836748e+000,1.632520e-004
1.126100000000000e+004,1.836881e+000,1.631188e-004
1.127100000000000e+004,1.837014e+000,1.629859e-004
1.128100000000000e+004,1.837147e+000,1.628532e-004
1.129100000000000e+004,1.837279e+000,1.627207e-004
1.130100000000000e+004,1.837412e+000,1.625884e-004
1.131100000000000e+004,1.837544e+000,1.624563e-004
1.132100000000000e+004,1.837676e+000,1.623245e-004
1.133100000000000e+004,1.837807e+000,1.621929e-004
1.134100000000000e+004,1.837939e+000,1.620614e-004
1.135100000000000e+004,1.838070e+000,1.619302e-004
1.136100000000000e+004,1.838201e+000,1.617992e-004
1.137100000000000e+004,1.838332e+000,1.616684e-004
1.138100000000000e+004,1.838462e+000,1.615378e-004
1.139100000000000e+004,1.838593e+000,1.614075e-004
1.140100000000000e+004,1.838723e+000,1.612773e-004
1.141100000000000e+004,1.838853e+000,1.611474e-004
1.142100000000000e+004,1.838982e+000,1.610176e-004
1.143100000000000e+004,1.839112e+000,1.608881e-004
1.144100000000000e+004,1.839241e+000,1.607588e-004
1.145100000000000e+004,1.839370e+000,1.606297e-004
1.146100000000000e+004,1.839499e+000,1.605008e-004
1.147100000000000e+004,1.839628e+000,1.603721e-004
1.148100000000000e+004,1.839756e+000,1.602436e-004
1.149100000000000e+004,1.839885e+000,1.601153e-004
1.150100000000000e+004,1.840013e+000,1.599872e-004
1.151100000000000e+004,1.840141e+000,1.598593e-004
1.152100000000000e+004,1.840268e+000,1.597316e-004
1.153100000000000e+004,1.840396e+000,1.596042e-004
1.154100000000000e+004,1.840523e+000,1.594769e-004
1.155100000000000e+004,1.840650e+000,1.593498e-004
1.156100000000000e+004,1.840777e+000,1.592230e-004
1.157100000000000e+004,1.840904e+000,1.590963e-004
1.158100000000000e+004,1.841030e+000,1.589699e-004
1.159100000000000e+004,1.841156e+000,1.588436e-004
1.160100000000000e+004,1.841282e+000,1.587176e-004
1.161100000000000e+004,1.841408e+000,1.585917e-004
1.162100000000000e+004,1.841534e+000,1.584660e-004
1.163100000000000e+004,1.841659e+000,1.583406e-004
1.164100000000000e+004,1.841785e+000,1.582153e-004
1.165100000000000e+004,1.841910e+000,1.580903e-004
1.166100000000000e+004,1.842035e+000,1.579654e-004
1.167100000000000e+004,1.842159e+000,1.578407e-004
1.168100000000000e+004,1.842284e+000,1.577163e-004
1.169100000000000e+004,1.842408e+000,1.575920e-004
1.170100000000000e+004,1.842532e+000,1.574679e-004
1.171100000000000e+004,1.842656e+000,1.573440e-004
1.172100000000000e+004,1.842780e+000,1.572203e-004
1.173100000000000e+004,1.842903e+000,1.570968e-004
1.174100000000000e+004,1.843026e+000,1.569735e-004
1.175100000000000e+004,1.843150e+000,1.568504e-004
1.176100000000000e+004,1.843272e+000,1.567275e-004
1.177100000000000e+004,1.843395e+000,1.566048e-004
1.178100000000000e+004,1.843518e+000,1.564823e-004
1.179100000000000e+004,1.843640e+000,1.563599e-004
1.180100000000000e+004,1.843762e+000,1.562378e-004
1.181100000000000e+004,1.843884e+000,1.561158e-004
1.182100000000000e+004,1.844006e+000,1.559941e-004
1.183100000000000e+004,1.844128e+000,1.558725e-004
1.184100000000000e+004,1.844249e+000,1.557511e-004
1.185100000000000e+004,1.844370e+000,1.556299e-004
1.186100000000000e+004,1.844491e+000,1.555089e-004
1.187100000000000e+004,1.844612e+000,1.553881e-004
1.188100000000000e+004,1.844733e+000,1.552675e-004
1.189100000000000e+004,1.844853e+000,1.551470e-004
1.190100000000000e+004,1.844973e+000,1.550267e-004
1.191100000000000e+004,1.845093e+000,1.549067e-004
1.192100000000000e+004,1.845213e+000,1.547868e-004
1.193100000000000e+004,1.845333e+000,1.546671e-004
1.194100000000000e+004,1.845452e+000,1.545476e-004
1.195100000000000e+004,1.845572e+000,1.544282e-004
1.196100000000000e+004,1.845691e+000,1.543091e-004
1.197100000000000e+004,1.845810e+000,1.541901e-004
1.198100000000000e+004,1.845929e+000,1.540713e-004
1.199100000000000e+004,1.846047e+000,1.539527e-004
1.200100000000000e+004,1.846166e+000,1.538343e-004
1.201100000000000e+004,1.846284e+000,1.537161e-004
1.202100000000000e+004,1.846402e+000,1.535980e-004
1.203100000000000e+004,1.846520e+000,1.534802e-004
1.204100000000000e+004,1.846637e+000,1.533625e-004
1.205100000000000e+004,1.846755e+000,1.532450e-004
1.206100000000000e+004,1.846872e+000,1.531276e-004
1.207100000000000e+004,1.846990e+000,1.530105e-004
1.208100000000000e+004,1.847106e+000,1.528935e-004
1.209100000000000e+004,1.847223e+000,1.527767e-004
1.210100000000000e+004,1.847340e+000,1.526601e-004
1.211100000000000e+004,1.847456e+000,1.525437e-004
1.212100000000000e+004,1.847573e+000,1.524274e-004
1.213100000000000e+004,1.847689e+000,1.523113e-004
1.214100000000000e+004,1.847805e+000,1.521954e-004
1.215100000000000e+004,1.847920e+000,1.520797e-004
1.216100000000000e+004,1.848036e+000,1.519641e-004
1.217100000000000e+004,1.848151e+000,1.518488e-004
1.218100000000000e+004,1.848266e+000,1.517336e-004
1.219100000000000e+004,1.848382e+000,1.516185e-004
1.220100000000000e+004,1.848496e+000,1.515037e-004
1.221100000000000e+004,1.848611e+000,1.513890e-004
1.222100000000000e+004,1.848726e+000,1.512745e-004
1.223100000000000e+004,1.848840e+000,1.511602e-004
1.224100000000000e+004,1.848954e+000,1.510460e-004
1.225100000000000e+004,1.849068e+000,1.509320e-004
1.226100000000000e+004,1.849182e+000,1.508182e-004
1.227100000000000e+004,1.849295e+000,1.507045e-004
1.228100000000000e+004,1.849409e+000,1.505911e-004
1.229100000000000e+004,1.849522e+000,1.504778e-004
1.230100000000000e+004,1.849635e+000,1.503646e-004
1.231100000000000e+004,1.849748e+000,1.502517e-004
1.232100000000000e+004,1.849861e+000,1.501389e-004
1.233100000000000e+004,1.849974e+000,1.500263e-004
1.234100000000000e+004,1.850086e+000,1.499138e-004
1.235100000000000e+004,1.850199e+000,1.498015e-004
1.236100000000000e+004,1.850311e+000,1.496894e-004
1.237100000000000e+004,1.850423e+000,1.495774e-004
1.238100000000000e+004,1.850534e+000,1.494657e-004
1.239100000000000e+004,1.850646e+000,1.493540e-004
1.240100000000000e+004,1.850757e+000,1.492426e-004
1.241100000000000e+004,1.850869e+000,1.491313e-004
1.242100000000000e+004,1.850980e+000,1.490202e-004
1.243100000000000e+004,1.851091e+000,1.489092e-004
1.244100000000000e+004,1.851202e+000,1.487985e-004
1.245100000000000e+004,1.851312e+000,1.486878e-004
1.246100000000000e+004,1.851423e+000,1.485774e-004
1.247100000000000e+004,1.851533e+000,1.484671e-004
1.248100000000000e+004,1.851643e+000,1.483570e-004
1.249100000000000e+004,1.851753e+000,1.482470e-004
1.250100000000000e+004,1.851863e+000,1.481372e-004
1.251100000000000e+004,1.851972e+000,1.480275e-004
1.252100000000000e+004,1.852082e+000,1.479181e-004
1.253100000000000e+004,1.852191e+000,1.478087e-004
1.254100000000000e+004,1.852300e+000,1.476996e-004
1.255100000000000e+004,1.852409e+000,1.475906e-004
1.256100000000000e+004,1.852518e+000,1.474818e-004
1.257100000000000e+004,1.852627e+000,1.473731e-004
1.258100000000000e+004,1.852735e+000,1.472646e-004
1.259100000000000e+004,1.852844e+000,1.471562e-004
1.260100000000000e+004,1.852952e+000,1.470480e-004
1.261100000000000e+004,1.853060e+000,1.469400e-004
1.262100000000000e+004,1.853168e+000,1.468321e-004
1.263100000000000e+004,1.853276e+000,1.467244e-004
1.264100000000000e+004,1.853383e+000,1.466168e-004
1.265100000000000e+004,1.853491e+000,1.465094e-004
1.266100000000000e+004,1.853598e+000,1.464022e-004
1.267100000000000e+004,1.853705e+000,1.462951e-004
1.268100000000000e+004,1.853812e+000,1.461881e-004
1.269100000000000e+004,1.853919e+000,1.460814e-004
1.270100000000000e+004,1.854025e+000,1.459747e-004
1.271100000000000e+004,1.854132e+000,1.458683e-004
1.272100000000000e+004,1.854238e+000,1.457620e-004
1.273100000000000e+004,1.854344e+000,1.456558e-004
1.274100000000000e+004,1.854450e+000,1.455498e-004
1.275100000000000e+004,1.854556e+000,1.454440e-004
1.276100000000000e+004,1.854662e+000,1.453383e-004
1.277100000000000e+004,1.854767e+000,1.452327e-004
1.278100000000000e+004,1.854873e+000,1.451274e-004
1.279100000000000e+004,1.854978e+000,1.450221e-004
1.280100000000000e+004,1.855083e+000,1.449170e-004
1.281100000000000e+004,1.855188e+000,1.448121e-004
1.282100000000000e+004,1.855293e+000,1.447073e-004
1.283100000000000e+004,1.855397e+000,1.446027e-004
1.284100000000000e+004,1.855502e+000,1.444982e-004
1.285100000000000e+004,1.855606e+000,1.443939e-004
1.286100000000000e+004,1.855710e+000,1.442897e-004
1.287100000000000e+004,1.855814e+000,1.441857e-004
1.288100000000000e+004,1.855918e+000,1.440818e-004
1.289100000000000e+004,1.856022e+000,1.439781e-004
1.290100000000000e+004,1.856125e+000,1.438745e-004
1.291100000000000e+004,1.856229e+000,1.437711e-004
1.292100000000000e+004,1.856332e+000,1.436678e-004
1.293100000000000e+004,1.856435e+000,1.435647e-004
1.294100000000000e+004,1.856538e+000,1.434617e-004
1.295100000000000e+004,1.856641e+000,1.433589e-004
1.296100000000000e+004,1.856744e+000,1.432562e-004
1.297100000000000e+004,1.856846e+000,1.431537e-004
1.298100000000000e+004,1.856949e+000,1.430513e-004
1.299100000000000e+004,1.857051e+000,1.429490e-004
1.300100000000000e+004,1.857153e+000,1.428469e-004
1.301100000000000e+004,1.857255e+000,1.427450e-004
1.302100000000000e+004,1.857357e+000,1.426432e-004
1.303100000000000e+004,1.857458e+000,1.425415e-004
1.304100000000000e+004,1.857560e+000,1.424400e-004
1.305100000000000e+004,1.857661e+000,1.423386e-004
1.306100000000000e+004,1.857763e+000,1.422374e-004
1.307100000000000e+004,1.857864e+000,1.421363e-004
1.308100000000000e+004,1.857965e+000,1.420354e-004
1.309100000000000e+004,1.858065e+000,1.419346e-004
1.310100000000000e+004,1.858166e+000,1.418339e-004
1.311100000000000e+004,1.858267e+000,1.417334e-004
1.312100000000000e+004,1.858367e+000,1.416330e-004
1.313100000000000e+004,1.858467e+000,1.415328e-004
1.314100000000000e+004,1.858567e+000,1.414327e-004
1.315100000000000e+004,1.858667e+000,1.413328e-004
1.316100000000000e+004,1.858767e+000,1.412330e-004
1.317100000000000e+004,1.858867e+000,1.411333e-004
1.318100000000000e+004,1.858966e+000,1.410338e-004
1.319100000000000e+004,1.859066e+000,1.409344e-004
1.320100000000000e+004,1.859165e+000,1.408352e-004
1.321100000000000e+004,1.859264e+000,1.407361e-004
1.322100000000000e+004,1.859363e+000,1.406371e-004
1.323100000000000e+004,1.859462e+000,1.405383e-004
1.324100000000000e+004,1.859560e+000,1.404396e-004
1.325100000000000e+004,1.859659e+000,1.403410e-004
1.326100000000000e+004,1.859757e+000,1.402426e-004
1.327100000000000e+004,1.859856e+000,1.401443e-004
1.328100000000000e+004,1.859954e+000,1.400462e-004
1.329100000000000e+004,1.860052e+000,1.399482e-004
1.330100000000000e+004,1.860150e+000,1.398504e-004
1.331100000000000e+004,1.860247e+000,1.397526e-004
1.332100000000000e+004,1.860345e+000,1.396551e-004
1.333100000000000e+004,1.860442e+000,1.395576e-004
1.334100000000000e+004,1.860540e+000,1.394603e-004
1.335100000000000e+004,1.860637e+000,1.393631e-004
1.336100000000000e+004,1.860734e+000,1.392661e-004
1.337100000000000e+004,1.860831e+000,1.391692e-004
1.338100000000000e+004,1.860928e+000,1.390724e-004
1.339100000000000e+004,1.861024e+000,1.389758e-004
1.340100000000000e+004,1.861121e+000,1.388792e-004
1.341100000000000e+004,1.861217e+000,1.387829e-004
1.342100000000000e+004,1.861313e+000,1.386866e-004
1.343100000000000e+004,1.861409e+000,1.385905e-004
1.344100000000000e+004,1.861505e+000,1.384946e-004
1.345100000000000e+004,1.861601e+000,1.383987e-004
1.346100000000000e+004,1.861697e+000,1.383030e-004
1.347100000000000e+004,1.861793e+000,1.382075e-004
1.348100000000000e+004,1.861888e+000,1.381120e-004
1.349100000000000e+004,1.861983e+000,1.380167e-004
1.350100000000000e+004,1.862078e+000,1.379215e-004
1.351100000000000e+004,1.862174e+000,1.378265e-004
1.352100000000000e+004,1.862268e+000,1.377316e-004
1.353100000000000e+004,1.862363e+000,1.376368e-004
1.354100000000000e+004,1.862458e+000,1.375421e-004
1.355100000000000e+004,1.862552e+000,1.374476e-004
1.356100000000000e+004,1.862647e+000,1.373532e-004
1.357100000000000e+004,1.862741e+000,1.372589e-004
1.358100000000000e+004,1.862835e+000,1.371648e-004
1.359100000000000e+004,1.862929e+000,1.370708e-004
1.360100000000000e+004,1.863023e+000,1.369769e-004
1.361100000000000e+004,1.863117e+000,1.368832e-004
1.362100000000000e+004,1.863210e+000,1.367895e-004
1.363100000000000e+004,1.863304e+000,1.366960e-004
1.364100000000000e+004,1.863397e+000,1.366027e-004
1.365100000000000e+004,1.863491e+000,1.365095e-004
1.366100000000000e+004,1.863584e+000,1.364163e-004
1.367100000000000e+004,1.863677e+000,1.363234e-004
1.368100000000000e+004,1.863770e+000,1.362305e-004
1.369100000000000e+004,1.863862e+000,1.361378e-004
1.370100000000000e+004,1.863955e+000,1.360452e-004
1.371100000000000e+004,1.864047e+000,1.359527e-004
1.372100000000000e+004,1.864140e+000,1.358603e-004
1.373100000000000e+004,1.864232e+000,1.357681e-004
1.374100000000000e+004,1.864324e+000,1.356760e-004
1.375100000000000e+004,1.864416e+000,1.355840e-004
1.376100000000000e+004,1.864508e+000,1.354922e-004
1.377100000000000e+004,1.864600e+000,1.354004e-004
1.378100000000000e+004,1.864691e+000,1.353088e-004
1.379100000000000e+004,1.864783e+000,1.352174e-004
1.380100000000000e+004,1.864874e+000,1.351260e-004
1.381100000000000e+004,1.864965e+000,1.350348e-004
1.382100000000000e+004,1.865056e+000,1.349437e-004
1.383100000000000e+004,1.865147e+000,1.348527e-004
1.384100000000000e+004,1.865238e+000,1.347618e-004
1.385100000000000e+004,1.865329e+000,1.346711e-004
1.386100000000000e+004,1.865420e+000,1.345804e-004
1.387100000000000e+004,1.865510e+000,1.344900e-004
1.388100000000000e+004,1.865600e+000,1.343996e-004
1.389100000000000e+004,1.865691e+000,1.343093e-004
1.390100000000000e+004,1.865781e+000,1.342192e-004
1.391100000000000e+004,1.865871e+000,1.341292e-004
1.392100000000000e+004,1.865961e+000,1.340393e-004
1.393100000000000e+004,1.866050e+000,1.339495e-004
1.394100000000000e+004,1.866140e+000,1.338599e-004
1.395100000000000e+004,1.866230e+000,1.337703e-004
1.396100000000000e+004,1.866319e+000,1.336809e-004
1.397100000000000e+004,1.866408e+000,1.335916e-004
1.398100000000000e+004,1.866498e+000,1.335024e-004
1.399100000000000e+004,1.866587e+000,1.334134e-004
1.400100000000000e+004,1.866675e+000,1.333244e-004
1.401100000000000e+004,1.866764e+000,1.332356e-004
1.402100000000000e+004,1.866853e+000,1.331469e-004
1.403100000000000e+004,1.866942e+000,1.330583e-004
1.404100000000000e+004,1.867030e+000,1.329699e-004
1.405100000000000e+004,1.867118e+000,1.328815e-004
1.406100000000000e+004,1.867207e+000,1.327933e-004
1.407100000000000e+004,1.867295e+000,1.327052e-004
1.408100000000000e+004,1.867383e+000,1.326172e-004
1.409100000000000e+004,1.867471e+000,1.325293e-004
1.410100000000000e+004,1.867558e+000,1.324416e-004
1.411100000000000e+004,1.867646e+000,1.323539e-004
1.412100000000000e+004,1.867734e+000,1.322664e-004
1.413100000000000e+004,1.867821e+000,1.321790e-004
1.414100000000000e+004,1.867908e+000,1.320917e-004
1.415100000000000e+004,1.867996e+000,1.320045e-004
1.416100000000000e+004,1.868083e+000,1.319174e-004
1.417100000000000e+004,1.868170e+000,1.318305e-004
1.418100000000000e+004,1.868256e+000,1.317436e-004
1.419100000000000e+004,1.868343e+000,1.316569e-004
1.420100000000000e+004,1.868430e+000,1.315703e-004
1.421100000000000e+004,1.868516e+000,1.314838e-004
1.422100000000000e+004,1.868603e+000,1.313974e-004
1.423100000000000e+004,1.868689e+000,1.313111e-004
1.424100000000000e+004,1.868775e+000,1.312250e-004
1.425100000000000e+004,1.868861e+000,1.311389e-004
1.426100000000000e+004,1.868947e+000,1.310530e-004
1.427100000000000e+004,1.869033e+000,1.309672e-004
1.428100000000000e+004,1.869119e+000,1.308815e-004
1.429100000000000e+004,1.869204e+000,1.307959e-004
1.430100000000000e+004,1.869290e+000,1.307104e-004
1.431100000000000e+004,1.869375e+000,1.306250e-004
1.432100000000000e+004,1.869460e+000,1.305398e-004
1.433100000000000e+004,1.869545e+000,1.304546e-004
1.434100000000000e+004,1.869630e+000,1.303696e-004
1.435100000000000e+004,1.869715e+000,1.302847e-004
1.436100000000000e+004,1.869800e+000,1.301999e-004
1.437100000000000e+004,1.869885e+000,1.301151e-004
1.438100000000000e+004,1.869969e+000,1.300306e-004
1.439100000000000e+004,1.870054e+000,1.299461e-004
1.440100000000000e+004,1.870138e+000,1.298617e-004
1.441100000000000e+004,1.870223e+000,1.297774e-004
1.442100000000000e+004,1.870307e+000,1.296933e-004
1.443100000000000e+004,1.870391e+000,1.296092e-004
1.444100000000000e+004,1.870475e+000,1.295253e-004
1.445100000000000e+004,1.870559e+000,1.294415e-004
1.446100000000000e+004,1.870642e+000,1.293577e-004
1.447100000000000e+004,1.870726e+000,1.292741e-004
1.448100000000000e+004,1.870809e+000,1.291906e-004
1.449100000000000e+004,1.870893e+000,1.291072e-004
1.450100000000000e+004,1.870976e+000,1.290239e-004
1.451100000000000e+004,1.871059e+000,1.289408e-004
1.452100000000000e+004,1.871142e+000,1.288577e-004
1.453100000000000e+004,1.871225e+000,1.287747e-004
1.454100000000000e+004,1.871308e+000,1.286918e-004
1.455100000000000e+004,1.871391e+000,1.286091e-004
1.456100000000000e+004,1.871474e+000,1.285264e-004
1.457100000000000e+004,1.871556e+000,1.284439e-004
1.458100000000000e+004,1.871639e+000,1.283615e-004
1.459100000000000e+004,1.871721e+000,1.282791e-004
1.460100000000000e+004,1.871803e+000,1.281969e-004
1.461100000000000e+004,1.871885e+000,1.281148e-004
1.462100000000000e+004,1.871967e+000,1.280328e-004
1.463100000000000e+004,1.872049e+000,1.279509e-004
1.464100000000000e+004,1.872131e+000,1.278691e-004
1.465100000000000e+004,1.872213e+000,1.277874e-004
1.466100000000000e+004,1.872294e+000,1.277058e-004
1.467100000000000e+004,1.872376e+000,1.276243e-004
1.468100000000000e+004,1.872457e+000,1.275429e-004
1.469100000000000e+004,1.872538e+000,1.274616e-004
1.470100000000000e+004,1.872620e+000,1.273804e-004
1.471100000000000e+004,1.872701e+000,1.272993e-004
1.472100000000000e+004,1.872782e+000,1.272184e-004
1.473100000000000e+004,1.872862e+000,1.271375e-004
1.474100000000000e+004,1.872943e+000,1.270567e-004
1.475100000000000e+004,1.873024e+000,1.269761e-004
1.476100000000000e+004,1.873104e+000,1.268955e-004
1.477100000000000e+004,1.873185e+000,1.268150e-004
1.478100000000000e+004,1.873265e+000,1.267347e-004
1.479100000000000e+004,1.873346e+000,1.266544e-004
1.480100000000000e+004,1.873426e+000,1.265743e-004
1.481100000000000e+004,1.873506e+000,1.264942e-004
1.482100000000000e+004,1.873586e+000,1.264143e-004
1.483100000000000e+004,1.873666e+000,1.263344e-004
1.484100000000000e+004,1.873745e+000,1.262547e-004
1.485100000000000e+004,1.873825e+000,1.261750e-004
1.486100000000000e+004,1.873905e+000,1.260955e-004
1.487100000000000e+004,1.873984e+000,1.260160e-004
1.488100000000000e+004,1.874063e+000,1.259367e-004
1.489100000000000e+004,1.874143e+000,1.258574e-004
1.490100000000000e+004,1.874222e+000,1.257783e-004
1.491100000000000e+004,1.874301e+000,1.256992e-004
1.492100000000000e+004,1.874380e+000,1.256203e-004
1.493100000000000e+004,1.874459e+000,1.255414e-004
1.494100000000000e+004,1.874537e+000,1.254626e-004
1.495100000000000e+004,1.874616e+000,1.253840e-004
1.496100000000000e+004,1.874695e+000,1.253054e-004
1.497100000000000e+004,1.874773e+000,1.252270e-004
1.498100000000000e+004,1.874851e+000,1.251486e-004
1.499100000000000e+004,1.874930e+000,1.250703e-004
1.500100000000000e+004,1.875008e+000,1.249922e-004
1.501100000000000e+004,1.875086e+000,1.249141e-004
1.502100000000000e+004,1.875164e+000,1.248362e-004
1.503100000000000e+004,1.875242e+000,1.247583e-004
1.504100000000000e+004,1.875319e+000,1.246805e-004
1.505100000000000e+004,1.875397e+000,1.246028e-004
1.506100000000000e+004,1.875475e+000,1.245252e-004
1.507100000000000e+004,1.875552e+000,1.244478e-004
1.508100000000000e+004,1.875630e+000,1.243704e-004
1.509100000000000e+004,1.875707e+000,1.242931e-004
1.510100000000000e+004,1.875784e+000,1.242159e-004
1.511100000000000e+004,1.875861e+000,1.241388e-004
1.512100000000000e+004,1.875938e+000,1.240618e-004
1.513100000000000e+004,1.876015e+000,1.239849e-004
1.514100000000000e+004,1.876092e+000,1.239081e-004
1.515100000000000e+004,1.876169e+000,1.238313e-004
1.516100000000000e+004,1.876245e+000,1.237547e-004
1.517100000000000e+004,1.876322e+000,1.236782e-004
1.518100000000000e+004,1.876398e+000,1.236018e-004
1.519100000000000e+004,1.876475e+000,1.235254e-004
1.520100000000000e+004,1.876551e+000,1.234492e-004
1.521100000000000e+004,1.876627e+000,1.233730e-004
1.522100000000000e+004,1.876703e+000,1.232970e-004
1.523100000000000e+004,1.876779e+000,1.232210e-004
1.524100000000000e+004,1.876855e+000,1.231451e-004
1.525100000000000e+004,1.876931e+000,1.230693e-004
1.526100000000000e+004,1.877006e+000,1.229937e-004
1.527100000000000e+004,1.877082e+000,1.229181e-004
1.528100000000000e+004,1.877157e+000,1.228426e-004
1.529100000000000e+004,1.877233e+000,1.227672e-004
1.530100000000000e+004,1.877308e+000,1.226919e-004
1.531100000000000e+004,1.877383e+000,1.226166e-004
1.532100000000000e+004,1.877458e+000,1.225415e-004
1.533100000000000e+004,1.877534e+000,1.224665e-004
1.534100000000000e+004,1.877608e+000,1.223915e-004
1.535100000000000e+004,1.877683e+000,1.223167e-004
1.536100000000000e+004,1.877758e+000,1.222419e-004
1.537100000000000e+004,1.877833e+000,1.221672e-004
1.538100000000000e+004,1.877907e+000,1.220927e-004
1.539100000000000e+004,1.877982e+000,1.220182e-004
1.540100000000000e+004,1.878056e+000,1.219438e-004
1.541100000000000e+004,1.878131e+000,1.218695e-004
1.542100000000000e+004,1.878205e+000,1.217953e-004
1.543100000000000e+004,1.878279e+000,1.217211e-004
1.544100000000000e+004,1.878353e+000,1.216471e-004
1.545100000000000e+004,1.878427e+000,1.215732e-004
1.546100000000000e+004,1.878501e+000,1.214993e-004
1.547100000000000e+004,1.878574e+000,1.214255e-004
1.548100000000000e+004,1.878648e+000,1.213519e-004
1.549100000000000e+004,1.878722e+000,1.212783e-004
1.550100000000000e+004,1.878795e+000,1.212048e-004
1.551100000000000e+004,1.878869e+000,1.211314e-004
1.552100000000000e+004,1.878942e+000,1.210580e-004
1.553100000000000e+004,1.879015e+000,1.209848e-004
1.554100000000000e+004,1.879088e+000,1.209117e-004
1.555100000000000e+004,1.879161e+000,1.208386e-004
1.556100000000000e+004,1.879234e+000,1.207657e-004
1.557100000000000e+004,1.879307e+000,1.206928e-004
1.558100000000000e+004,1.879380e+000,1.206200e-004
1.559100000000000e+004,1.879453e+000,1.205473e-004
1.560100000000000e+004,1.879525e+000,1.204747e-004
1.561100000000000e+004,1.879598e+000,1.204021e-004
1.562100000000000e+004,1.879670e+000,1.203297e-004
1.563100000000000e+004,1.879743e+000,1.202573e-004
1.564100000000000e+004,1.879815e+000,1.201851e-004
1.565100000000000e+004,1.879887e+000,1.201129e-004
1.566100000000000e+004,1.879959e+000,1.200408e-004
1.567100000000000e+004,1.880031e+000,1.199688e-004
1.568100000000000e+004,1.880103e+000,1.198969e-004
1.569100000000000e+004,1.880175e+000,1.198251e-004
1.570100000000000e+004,1.880247e+000,1.197533e-004
1.571100000000000e+004,1.880318e+000,1.196816e-004
1.572100000000000e+004,1.880390e+000,1.196101e-004
1.573100000000000e+004,1.880461e+000,1.195386e-004
1.574100000000000e+004,1.880533e+000,1.194672e-004
1.575100000000000e+004,1.880604e+000,1.193959e-004
1.576100000000000e+004,1.880675e+000,1.193246e-004
1.577100000000000e+004,1.880746e+000,1.192535e-004
1.578100000000000e+004,1.880818e+000,1.191824e-004
1.579100000000000e+004,1.880889e+000,1.191114e-004
1.580100000000000e+004,1.880960e+000,1.190405e-004
1.581100000000000e+004,1.881030e+000,1.189697e-004
1.582100000000000e+004,1.881101e+000,1.188990e-004
1.583100000000000e+004,1.881172e+000,1.188283e-004
1.584100000000000e+004,1.881242e+000,1.187578e-004
1.585100000000000e+004,1.881313e+000,1.186873e-004
1.586100000000000e+004,1.881383e+000,1.186169e-004
1.587100000000000e+004,1.881453e+000,1.185466e-004
1.588100000000000e+004,1.881524e+000,1.184764e-004
1.589100000000000e+004,1.881594e+000,1.184062e-004
1.590100000000000e+004,1.881664e+000,1.183362e-004
1.591100000000000e+004,1.881734e+000,1.182662e-004
1.592100000000000e+004,1.881804e+000,1.181963e-004
1.593100000000000e+004,1.881873e+000,1.181265e-004
1.594100000000000e+004,1.881943e+000,1.180568e-004
1.595100000000000e+004,1.882013e+000,1.179871e-004
1.596100000000000e+004,1.882082e+000,1.179176e-004
1.597100000000000e+004,1.882152e+000,1.178481e-004
1.598100000000000e+004,1.882221e+000,1.177787e-004
1.599100000000000e+004,1.882291e+000,1.177094e-004
1.600100000000000e+004,1.882360e+000,1.176401e-004
1.601100000000000e+004,1.882429e+000,1.175710e-004
1.602100000000000e+004,1.882498e+000,1.175019e-004
1.603100000000000e+004,1.882567e+000,1.174329e-004
